,Incident Zip,corrected_pct,violation_pct,no-violation_pct,closed-no-access_pct,open_pct,multiple_offender_pct
121,11231.0,0.654747225647349,0.027127003699136867,0.0752157829839704,0.23057953144266338,0.012330456226880395,0.4969173859432799
122,11232.0,0.6676557863501483,0.00791295746785361,0.08704253214638971,0.2166172106824926,0.020771513353115726,0.44411473788328387
123,11233.0,0.5875084631008801,0.023188896411645225,0.09190927555856465,0.2584631008801625,0.038930264048747464,0.4219702098849018
124,11234.0,0.5746333045729077,0.008628127696289905,0.10267471958584987,0.28213977566867987,0.03192407247627265,0.3770491803278688
125,11235.0,0.7404371584699454,0.01639344262295082,0.060109289617486336,0.15163934426229508,0.031420765027322405,0.5560109289617486
126,11236.0,0.5233726518130188,0.017911751856705984,0.10790738313674093,0.3346439493228484,0.01616426387068589,0.36828309305373524
127,11237.0,0.5682409817776125,0.013759761993306061,0.11007809594644849,0.27296392711045,0.03495723317218297,0.36221643733730013
128,11238.0,0.6606725829051845,0.010742643624474545,0.0733302195235871,0.21531994395142456,0.03993460999532929,0.5046707146193368
129,11239.0,0.7471910112359551,0.056179775280898875,0.0449438202247191,0.12359550561797752,0.028089887640449437,0.5674157303370787
130,11249.0,0.7083993660855784,0.0,0.0491283676703645,0.22820919175911253,0.014263074484944533,0.5198098256735341
131,11354.0,0.6909272183449651,0.0009970089730807576,0.06081754735792622,0.22233300099700898,0.024925224327018942,0.46859421734795614
132,11355.0,0.7617511520737327,0.0027649769585253456,0.04930875576036867,0.17465437788018434,0.01152073732718894,0.5682027649769585
133,11356.0,0.4623115577889447,0.01507537688442211,0.08542713567839195,0.3869346733668342,0.05025125628140704,0.32160804020100503
134,11357.0,0.5045045045045045,0.0,0.12612612612612611,0.35585585585585583,0.013513513513513514,0.2882882882882883
135,11358.0,0.6085714285714285,0.005714285714285714,0.06285714285714286,0.3057142857142857,0.017142857142857144,0.3314285714285714
136,11360.0,0.6379310344827587,0.0,0.017241379310344827,0.3275862068965517,0.017241379310344827,0.2413793103448276
137,11361.0,0.6325581395348837,0.0,0.07441860465116279,0.26976744186046514,0.023255813953488372,0.4325581395348837
138,11362.0,0.5,0.0,0.047619047619047616,0.40476190476190477,0.047619047619047616,0.30952380952380953
139,11363.0,0.6285714285714286,0.0,0.02857142857142857,0.3142857142857143,0.02857142857142857,0.37142857142857144
140,11364.0,0.5517241379310345,0.009404388714733543,0.13793103448275862,0.2852664576802508,0.01567398119122257,0.3103448275862069
141,11365.0,0.6390041493775933,0.004149377593360996,0.05394190871369295,0.29045643153526973,0.012448132780082987,0.42323651452282157
142,11366.0,0.4939759036144578,0.012048192771084338,0.13253012048192772,0.3493975903614458,0.012048192771084338,0.30120481927710846
143,11367.0,0.6576433121019108,0.0,0.11942675159235669,0.19506369426751594,0.02786624203821656,0.4585987261146497
144,11368.0,0.6601803512102515,0.006644518272425249,0.08970099667774087,0.22638822971048886,0.0170859041290935,0.4945420028476507
145,11369.0,0.5892307692307692,0.006153846153846154,0.08615384615384615,0.2969230769230769,0.021538461538461538,0.43846153846153846
146,11370.0,0.5300751879699248,0.007518796992481203,0.13157894736842105,0.3082706766917293,0.022556390977443608,0.32706766917293234
147,11372.0,0.7120237506185056,0.004948045522018802,0.07372587827808016,0.1801088570014844,0.029193468579910935,0.46956952003958435
148,11373.0,0.7598694942903752,0.0026101141924959217,0.05872756933115824,0.15138662316476345,0.027406199021207178,0.5885807504078303
149,11374.0,0.7964721845318861,0.0013568521031207597,0.06512890094979647,0.10515603799185888,0.03188602442333786,0.5725915875169606
150,11375.0,0.7275561097256857,0.0006234413965087282,0.07605985037406483,0.13591022443890274,0.059850374064837904,0.5199501246882793
151,11377.0,0.7377398720682303,0.001279317697228145,0.05543710021321962,0.17782515991471215,0.02771855010660981,0.5513859275053304
152,11378.0,0.654627539503386,0.006772009029345372,0.060948081264108354,0.2325056433408578,0.045146726862302484,0.49887133182844245
153,11379.0,0.6204379562043796,0.0,0.10218978102189781,0.2518248175182482,0.025547445255474453,0.44525547445255476
154,11385.0,0.6329574390687522,0.006911604219716261,0.08875954892688251,0.25463805020007274,0.01673335758457621,0.3997817388141142
155,11411.0,0.3586206896551724,0.020689655172413793,0.21379310344827587,0.4068965517241379,0.0,0.25517241379310346
156,11412.0,0.5187891440501043,0.010438413361169102,0.10020876826722339,0.3475991649269311,0.022964509394572025,0.4331941544885177
157,11413.0,0.5383435582822086,0.027607361963190184,0.07975460122699386,0.3343558282208589,0.019938650306748466,0.4279141104294479
158,11414.0,0.5084745762711864,0.0,0.11440677966101695,0.3516949152542373,0.025423728813559324,0.3305084745762712
159,11415.0,0.7507598784194529,0.002026342451874367,0.07396149949341439,0.1276595744680851,0.04559270516717325,0.5643363728470111
160,11416.0,0.460431654676259,0.016786570743405275,0.1630695443645084,0.354916067146283,0.004796163069544364,0.30455635491606714
161,11417.0,0.5645833333333333,0.004166666666666667,0.1,0.29791666666666666,0.03333333333333333,0.41041666666666665
162,11418.0,0.599250936329588,0.00749063670411985,0.07990012484394507,0.29712858926342073,0.016229712858926344,0.418227215980025
163,11419.0,0.4514877102199224,0.009055627425614488,0.1203104786545925,0.39715394566623546,0.02199223803363519,0.3040103492884864
164,11420.0,0.4453125,0.0078125,0.095703125,0.4375,0.013671875,0.296875
165,11421.0,0.5889175257731959,0.00902061855670103,0.10438144329896908,0.2809278350515464,0.01675257731958763,0.4007731958762887
166,11422.0,0.4631578947368421,0.005263157894736842,0.1394736842105263,0.38421052631578945,0.007894736842105263,0.2894736842105263
167,11423.0,0.5942028985507246,0.007246376811594203,0.09710144927536232,0.2826086956521739,0.01884057971014493,0.41884057971014493
168,11426.0,0.4074074074074074,0.018518518518518517,0.14814814814814814,0.3888888888888889,0.037037037037037035,0.2962962962962963
169,11427.0,0.6944971537001897,0.0056925996204933585,0.0872865275142315,0.20113851992409867,0.011385199240986717,0.4990512333965844
170,11428.0,0.6124031007751938,0.003875968992248062,0.05813953488372093,0.31007751937984496,0.015503875968992248,0.4263565891472868
171,11429.0,0.4939759036144578,0.012048192771084338,0.13253012048192772,0.3493975903614458,0.012048192771084338,0.363855421686747
172,11430.0,0.0,0.0,0.0,1.0,0.0,0.0
173,11432.0,0.7177371832645846,0.0076605774896876845,0.07837360047142015,0.16794342958161462,0.02828520919269299,0.5462581025338833
174,11433.0,0.4856115107913669,0.01079136690647482,0.14268585131894485,0.33213429256594723,0.02877697841726619,0.3381294964028777
175,11434.0,0.5303430079155673,0.009674582233948988,0.11785400175901495,0.31046613896218117,0.0316622691292876,0.40897097625329815
176,11435.0,0.6310469314079422,0.007942238267148015,0.08808664259927798,0.2512635379061372,0.021660649819494584,0.4563176895306859
177,11436.0,0.49877750611246946,0.02444987775061125,0.08557457212713937,0.3691931540342298,0.022004889975550123,0.41075794621026895
178,11691.0,0.6882242990654206,0.0097196261682243,0.08261682242990655,0.19102803738317756,0.02841121495327103,0.5327102803738317
179,11692.0,0.5965166908563135,0.015965166908563134,0.09143686502177069,0.2597968069666183,0.036284470246734396,0.45718432510885343
180,11693.0,0.5363984674329502,0.011494252873563218,0.08812260536398467,0.34099616858237547,0.022988505747126436,0.41762452107279696
181,11694.0,0.6030061892130858,0.0017683465959328027,0.03713527851458886,0.125552608311229,0.23253757736516356,0.7471264367816092
182,11697.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.4444444444444444
